ID,POS,Name,ORG,Lev,Age,T,OVR,POT,LEA,AD,WE,INT,Prone,STU,CON,PBABIP,HRR,STU vL,CON vL,PBABIP vL,HRR vL,STU vR,CON vR,PBABIP vR,HRR vR,STU P,CON P,PBABIP P,HRR P,KN,KNP,PIT,STM,HLD
27704,SP,LUCIO MEJIA,WAS,A-,23,R,30,67,N,L,L,L,Normal,40,40,50,25,40,40,50,25,40,40,50,25,50,60,50,45,-,-,3,65,65
28094,SP,MÁRCIO MENDOZA,-,-,28,R,30,31,N,H,N,L,Durable,35,40,50,40,35,40,50,40,35,40,50,40,40,40,50,40,-,-,4,50,45
29621,RP,MERLIN MESSMER,COL,R+,20,R,30,42,L,N,N,N,Durable,35,30,45,20,35,25,45,20,40,30,45,25,45,40,45,45,-,-,3,60,65
41058,SP,P.J. MIRAMONTES,PHI,A-,19,L,30,54,N,H,H,N,Normal,35,30,45,40,35,30,45,40,35,30,45,40,45,50,45,55,-,-,4,55,60
16017,RP,GAGE MOELLER,-,-,29,R,30,31,N,N,N,N,Wrecked,35,20,45,40,35,20,45,40,40,20,50,45,40,25,45,50,-,-,3,25,45
12999,RP,JÚLIO MOLINA,ANA,WL,19,R,30,37,N,N,H,N,Normal,30,35,40,35,30,35,40,35,30,35,45,35,40,50,40,45,-,-,4,50,60
41299,SP,MACHADO MONAJAS,CHC,R+,19,L,30,77,N,L,N,N,Fragile,35,30,50,35,40,30,55,35,35,30,50,35,55,65,50,60,-,-,3,45,75
40884,SP,CRISTÓBAL MONTERO,-,-,23,L,30,31,N,N,N,L,Normal,35,40,40,40,35,40,40,40,35,40,40,40,40,45,40,45,-,-,3,40,55
19685,RP,DALE MOORE,PHI,R+,19,L,30,53,L,H,H,N,Normal,40,25,50,30,45,25,55,35,35,25,45,30,60,45,50,50,-,-,2,25,75
15533,RP,YUTO MORITA,-,-,24,L,30,30,N,N,N,L,Normal,30,35,40,40,30,35,40,40,30,35,40,40,30,40,40,40,-,-,4,30,55
36643,RP,JAVY MUNIZ,KCR,R-,20,L,30,43,N,N,N,N,Fragile,40,30,45,30,45,30,50,35,35,30,45,30,50,45,45,45,-,-,2,30,50
23484,RP,T.J. MURCIA,DET,R-,21,R,30,37,N,N,N,N,Fragile,35,30,40,40,35,30,40,40,35,30,40,40,50,45,40,50,-,-,2,25,55
28567,SP,JAE-MIN NA,Retired,-,38,L,30,30,L,L,H,N,Iron Man,40,45,40,25,40,45,45,30,40,45,40,25,40,45,40,25,-,-,5,65,75
32657,RP,SIDNEY NG,CLE,R-,21,R,30,33,N,H,H,N,Durable,40,30,40,30,40,30,40,30,40,30,40,35,50,35,40,45,-,-,2,30,50
35837,RP,MALWANDE NKOSI,MON,R-,20,R,30,39,N,H,N,H,Fragile,35,30,45,30,35,30,45,30,35,30,45,30,50,45,45,45,-,-,2,25,35
39201,SP,TATSUNORI NOZAWA,-,-,29,R,30,30,N,H,H,N,Fragile,40,20,45,35,40,20,45,35,40,20,45,35,40,30,45,35,-,-,6,55,35
34941,SP,NATE NUNN,SF,A-,20,R,30,71,N,N,N,N,Normal,40,35,50,35,40,35,50,35,40,35,50,35,50,60,50,50,-,-,4,65,50
38630,SP,ACHILLES OCEGUERA,CIN,MLB,21,L,30,32,N,H,H,N,Normal,40,40,40,40,40,40,45,45,35,40,40,40,40,45,40,40,-,-,3,55,65
29706,RP,KRAIG ONWUKA,NYM,WL,20,R,30,43,H,N,N,N,Normal,40,20,45,35,40,20,45,30,40,20,45,35,50,35,45,50,-,-,3,55,50
32220,RP,OMAR ORTEGA,LAD,R-,19,R,30,39,N,N,N,N,Normal,40,30,45,25,40,30,45,25,40,30,45,25,55,40,45,45,-,-,2,25,70
30084,SP,DIEGO OVIEDO,-,-,23,R,30,36,N,N,N,N,Fragile,35,45,45,30,35,45,45,30,35,45,45,30,40,50,45,45,-,-,4,40,45
37489,SP,ANDERSON OWENS,CHC,R-,19,R,30,45,H,H,N,H,Normal,35,35,45,35,35,35,45,35,35,35,45,35,45,50,50,55,-,-,6,50,60
40593,RP,NESTO OZAETA,-,-,24,L,30,30,N,L,N,N,Durable,45,25,40,25,50,25,45,35,40,25,35,25,45,25,40,25,-,-,3,30,60
24576,SP,MICHAEL OZIMEK,CWS,A+,24,R,30,30,N,N,N,N,Normal,40,35,40,30,40,35,40,30,40,35,40,30,45,35,40,30,-,-,4,40,70
13879,SP,WILDEN PARILLA,-,-,23,R,30,32,N,N,N,N,Fragile,40,30,40,35,40,30,40,35,40,30,45,35,45,35,40,40,-,-,5,60,55
32039,RP,JIMMY PATTERSON,CHC,R+,21,L,30,33,N,N,N,N,Normal,40,30,40,30,40,30,45,30,35,30,40,30,45,35,40,40,-,-,5,50,80
35673,RP,JACK PEACOCK,MIN,R+,22,R,30,34,N,N,H,H,Normal,40,25,45,25,40,25,45,25,40,25,45,25,45,40,45,35,-,-,4,50,75
36719,SP,KANE PEARSALL,-,-,25,R,30,31,N,N,N,N,Normal,40,35,45,35,40,35,45,35,40,35,45,35,50,35,45,35,-,-,4,40,35
39700,SP,ISAAC PETERSON,ANA,R-,19,R,30,48,N,N,N,N,Fragile,35,35,50,30,35,35,50,30,35,35,50,30,45,50,50,45,-,-,3,70,50
24157,SP,DELMAR PICKETT,SF,A+,23,R,30,35,N,N,N,N,Normal,40,35,45,35,35,35,45,35,40,35,45,35,50,40,45,40,-,-,3,50,50
40815,SP,JOEY PIRELLI,CHC,R+,19,R,30,50,N,H,N,H,Normal,35,30,50,35,35,30,50,35,35,30,50,40,45,45,50,55,-,-,4,60,25
21180,RP,WALTER PORRAS,PHI,A-,23,L,30,30,H,N,N,N,Normal,40,20,40,40,40,20,45,40,40,20,40,35,55,20,40,45,-,-,3,40,80
36912,SP,CONNER PRESSLEY,-,-,28,L,30,30,L,N,N,N,Durable,45,20,50,25,45,20,50,25,45,20,50,25,50,25,50,35,-,-,3,50,70
17377,RP,CONNOR PURVA,WAS,R+,19,L,30,55,N,L,L,N,Normal,35,30,45,25,35,30,50,25,35,30,45,25,60,55,45,50,-,-,2,25,75
32019,SP,JI-HYEOK PYO,-,-,34,R,30,30,N,N,H,L,Iron Man,35,30,45,45,35,30,45,45,35,30,45,45,35,30,45,45,-,-,3,55,65
39566,RP,LORENZO PÉREZ,MON,R-,21,R,30,38,L,N,N,N,Normal,40,35,45,35,35,30,40,30,40,35,45,35,45,50,45,50,-,-,2,30,40
22228,RP,WALTER PÉREZ,PHI,R+,23,L,30,30,N,N,N,N,Normal,40,40,40,30,45,40,40,30,40,40,40,30,45,40,40,35,-,-,4,25,75
18826,RP,OLIVAR QUESADA,-,-,23,R,30,30,H,N,N,N,Normal,45,35,45,20,45,35,45,20,45,35,45,20,45,45,45,20,-,-,4,30,80
40546,SP,FAZLE RAHMAN,WAS,R+,21,R,30,48,N,H,N,N,Normal,35,30,45,40,35,30,50,40,35,30,45,35,40,45,45,55,-,-,4,50,30
32873,CL,WALLACE RIZK,ATL,WL,19,R,30,53,H,H,H,N,Normal,35,25,50,30,35,25,50,30,35,25,50,30,50,50,50,55,-,-,4,30,45
35700,SP,HENRY ROBLEDO,LAD,R+,22,R,30,44,H,H,H,L,Normal,35,35,45,35,35,35,40,35,40,35,45,35,45,45,45,50,-,-,4,50,55
25695,SP,ADRIÁN RODRÍGUEZ,CIN,R+,22,R,30,46,H,N,H,N,Fragile,35,35,50,30,35,35,50,30,40,35,55,35,60,50,50,35,-,-,3,50,50
37886,SP,YOHANNY RODRÍGUEZ,ATL,A+,26,L,30,30,N,N,N,N,Normal,45,25,50,45,45,25,55,50,40,25,50,45,45,25,50,50,-,-,4,30,70
30259,SP,YUNIEL RODRÍGUEZ,CWS,A-,23,R,30,38,N,N,N,N,Normal,35,45,45,30,35,45,45,25,35,45,45,30,35,45,45,45,-,-,3,55,35
30865,RP,TOLI ROSADO,ARI,AA,22,L,30,32,H,L,N,N,Normal,35,30,40,40,35,30,40,40,35,30,40,40,45,45,40,50,-,-,3,40,55
38562,SP,CAO RUAN,-,-,27,R,30,31,N,H,H,N,Fragile,40,35,50,45,40,35,45,45,40,35,50,45,45,35,50,45,-,-,3,40,70
41339,SP,LEONARDO RUIZ,LAD,A-,19,R,30,59,N,H,H,H,Normal,35,40,50,30,40,40,50,30,35,40,50,30,45,60,50,50,-,-,4,70,45
18256,SP,TOSHIYUKI SAEKI,-,-,26,R,30,33,N,N,N,L,Fragile,40,25,50,40,35,25,45,40,40,25,50,45,45,30,50,45,-,-,3,35,45
35615,SP,FRANCISCO SAENZ,MON,R-,21,L,30,43,L,H,N,H,Normal,35,35,45,40,40,35,50,40,35,35,45,40,45,45,45,50,-,-,3,60,60
39467,SP,RENÉ SALAS,CLE,R-,20,L,30,35,N,N,N,L,Normal,35,35,45,35,35,35,45,35,35,35,45,35,45,45,45,50,-,-,4,50,70
25725,SP,SAMUEL SALAS,CWS,A-,22,R,30,31,L,N,N,N,Normal,35,40,40,35,35,40,40,35,35,40,40,35,40,50,40,45,-,-,5,50,30
31479,SP,BOGEY SALAZAR,CIN,A+,21,L,30,61,H,N,N,N,Normal,40,35,50,30,45,35,50,35,40,30,50,30,50,50,50,50,-,-,4,50,75
19660,SP,DEIVI SALAZAR,-,-,23,R,30,30,N,N,N,H,Normal,40,35,45,35,40,35,45,35,40,35,45,35,45,40,45,40,-,-,4,35,55
32383,RP,FABIAN SALDANA,-,-,24,R,30,37,N,L,N,N,Fragile,45,30,45,20,40,30,45,20,45,30,45,25,60,50,45,30,-,-,2,30,60
34095,SP,ZOSIMO SANCHEZ,CLE,R-,20,R,30,40,N,H,H,N,Normal,40,30,45,40,35,30,45,35,40,30,45,40,45,45,45,50,-,-,5,45,60
41039,RP,YADIEL SARABIA,-,-,22,R,30,31,H,N,N,N,Normal,30,35,45,40,35,35,45,40,30,35,45,40,40,35,45,45,-,-,2,30,50
40126,RP,SHINYA SATO,-,-,24,R,30,30,L,N,N,N,Normal,45,25,40,35,45,25,35,30,45,25,40,35,45,25,40,35,-,-,3,25,60
36797,SP,JORDAN SCHARF,LAD,A-,22,L,30,44,L,N,L,N,Durable,35,40,45,30,35,45,45,30,35,40,45,30,45,50,45,45,-,-,4,70,65
30323,RP,WESLEY SCHUSTER,SF,A-,21,R,30,32,N,N,N,N,Durable,40,30,45,25,35,25,40,20,45,30,45,30,55,35,45,35,-,-,2,20,60
36887,RP,OLIVER SCHWARTZ,PHI,R+,19,L,30,42,L,H,N,N,Fragile,35,30,45,30,40,30,50,35,35,30,40,30,45,45,45,50,-,-,4,65,65
34999,CL,WILTON SEGURA,-,-,19,R,30,57,H,H,N,N,Normal,35,30,45,35,35,30,45,35,40,30,50,35,55,50,45,55,-,-,2,30,30
40955,RP,SEBASTIAN SEILEY,STL,A-,25,R,30,30,H,N,H,N,Normal,45,25,45,25,45,25,45,25,45,25,45,25,45,25,45,25,-,-,2,25,45
31519,RP,V.S. SEKARIAPURAM,TOR,A+,19,R,30,55,L,N,N,H,Normal,40,25,50,35,40,25,50,35,40,25,50,35,60,50,50,60,-,-,2,30,65
28732,SP,YASMAN SERRANO,-,-,27,R,30,30,N,H,N,N,Normal,40,40,45,30,40,40,40,30,40,40,45,30,40,40,45,30,-,-,6,35,80
27605,RP,LOGAN SHEAFFER,KCR,AA,24,R,30,38,L,N,N,H,Normal,40,35,45,30,40,35,40,30,40,35,45,30,50,45,45,40,-,-,2,25,75
39151,RP,SHINPEI SHIBATA,TB,AA,27,R,30,34,N,N,N,N,Fragile,45,45,50,20,40,45,50,20,45,45,55,20,50,45,50,30,-,-,2,35,30
40362,SP,SEON-U SHIM,-,-,26,L,30,31,L,H,N,N,Durable,45,20,35,45,45,20,40,45,45,20,35,45,45,30,35,45,-,-,5,55,70
31988,SP,TAE-GYUN SHIM,-,-,35,L,30,30,N,N,H,N,Normal,40,40,40,30,40,40,40,30,40,40,40,30,40,40,40,30,-,-,4,50,80
29128,SP,HARUJI SHINSEKI,-,-,27,R,30,30,N,N,N,N,Fragile,40,35,45,35,40,35,45,35,40,35,45,35,45,35,45,35,-,-,3,45,35
39355,RP,CHRISTOPHER SONTAG,TEX,R+,20,R,30,34,N,N,N,L,Normal,35,25,45,35,35,25,40,35,40,25,45,35,45,35,45,45,-,-,5,45,60
38041,RP,TRAVIS SORIANO,SD,A+,20,R,30,36,N,N,N,N,Normal,35,30,45,35,35,30,45,35,35,30,45,35,40,35,45,45,-,-,3,55,65
33920,RP,JIM SPANGLER,MIN,R-,21,L,30,39,N,H,N,N,Normal,35,30,45,25,40,30,45,25,35,30,45,25,45,45,45,45,-,-,3,55,60
27371,SP,DAMIEN STAGGS,COL,A-,23,R,30,38,N,N,N,H,Normal,35,35,45,40,35,35,40,35,40,35,50,40,40,45,45,45,-,-,3,45,65
36875,RP,JONAH STEKEL,MON,R-,20,R,30,35,N,N,H,H,Normal,40,25,45,25,40,25,45,25,40,25,40,25,50,45,45,40,-,-,3,45,55
35870,RP,CHRISTIAN STEPHENS,BAL,A+,22,L,30,33,H,H,N,H,Normal,35,30,40,35,40,30,45,35,35,30,40,35,45,35,40,50,-,-,3,45,65
33596,SP,EDWARD STOTT,-,-,25,R,30,31,N,L,L,N,Fragile,40,30,40,20,40,30,40,20,40,30,40,20,40,30,40,20,-,-,5,50,45
35920,SP,NILES STREET,CIN,R+,21,R,30,50,N,N,N,N,Durable,40,35,50,35,35,35,45,30,40,35,50,35,45,50,50,45,-,-,4,50,65
38867,RP,XUDONG SU,SD,AA,24,R,30,30,N,L,N,N,Normal,40,25,40,40,35,25,40,40,40,25,40,40,45,25,40,40,-,-,3,40,30
40548,SP,ANTONE SUMMERS,CWS,R+,20,R,30,32,N,N,N,N,Fragile,35,40,40,35,35,40,40,35,35,40,40,35,45,45,40,45,-,-,3,40,25
28084,RP,DUNCAN SWINDEL,PHI,R+,23,R,30,30,N,N,N,N,Normal,40,25,50,25,35,25,45,25,40,25,50,25,40,25,50,35,45,45,3,60,45
20942,SP,HERMINIO SÁNCHEZ,MIL,A+,22,L,30,31,H,N,N,N,Normal,40,25,35,35,40,25,40,40,40,25,35,35,45,30,35,40,-,-,5,50,75
32809,CL,LONO TAGOVAILOA,SF,R+,19,L,30,41,N,N,N,N,Normal,35,25,45,30,35,25,45,30,35,25,45,30,50,30,45,45,-,-,3,50,65
33647,RP,TIM TAULBEE,COL,R+,21,R,30,43,N,H,N,N,Normal,45,30,50,25,40,30,45,25,45,30,50,30,50,40,50,45,-,-,5,35,40
29828,SP,MONTAY TEJADA,BAL,A+,21,R,30,50,N,N,N,N,Fragile,40,40,50,30,40,40,50,30,35,40,50,30,45,50,50,50,-,-,3,60,50
26483,RP,HEATH TESCH,NYY,R+,22,R,30,48,N,N,N,N,Normal,35,35,45,25,40,35,45,25,35,35,45,25,45,40,45,50,-,-,2,30,30
37892,RP,AUGUST THIEDE,-,-,25,L,30,30,N,N,N,N,Normal,40,20,40,40,40,20,35,40,40,20,40,40,45,20,40,40,-,-,3,35,80
36501,SP,SHELDON TOLLIVER,PIT,A-,24,R,30,34,L,N,N,L,Normal,30,35,45,45,30,35,45,45,35,35,45,45,40,45,45,45,-,-,3,40,55
39077,SP,AKIRA TORII,-,-,29,R,30,30,N,N,H,N,Wrecked,40,25,50,45,40,20,50,45,40,25,50,45,45,25,50,45,-,-,4,35,25
34796,SP,J.P. TORREBLANCA,BOS,A-,21,R,30,43,N,N,N,N,Durable,40,30,45,35,35,30,45,35,40,30,45,35,45,50,45,50,-,-,4,50,45
26806,SP,IAN TREMBLAY,Retired,-,33,R,30,30,L,N,N,H,Iron Man,35,40,45,35,35,40,45,35,40,40,50,40,35,40,45,35,-,-,4,55,60
33163,RP,CORNELL TYIER,TEX,A-,19,R,30,33,N,N,N,N,Normal,35,35,45,25,35,35,40,25,35,35,45,25,45,45,45,45,-,-,5,50,55
34176,RP,LEON UNDERWOOD,MIN,R-,20,R,30,44,N,H,N,N,Normal,40,30,50,20,40,30,50,20,40,30,50,20,50,50,50,40,-,-,5,55,60
40734,SP,ÁNGEL URBINA,MIL,R+,23,R,30,41,N,N,N,N,Normal,35,35,45,40,30,35,40,40,35,35,45,45,35,45,45,50,-,-,4,55,55
29702,CL,TROY USHER,NYY,R-,20,R,30,45,N,N,N,N,Normal,35,30,45,35,35,30,45,35,35,30,45,35,35,50,45,60,-,-,2,25,40
24301,SP,ENRIQUE VALDEZ,TOR,R+,22,L,30,39,L,H,H,L,Fragile,40,25,45,35,45,30,50,35,40,25,45,35,55,30,45,45,-,-,3,50,60
27534,RP,JOHN VAN DIEN,WAS,R+,20,R,30,41,L,N,N,H,Normal,35,30,45,35,35,30,45,30,35,30,45,35,50,45,45,50,-,-,2,30,45
41027,SP,RAMÓN VANEGAS,SEA,R+,23,R,30,32,N,N,N,N,Fragile,40,25,40,40,40,25,40,40,40,25,40,40,45,25,40,45,-,-,4,40,70
32795,SP,LEE VECCHIA,CIN,R+,21,R,30,40,N,N,H,L,Normal,40,30,45,35,35,30,45,35,40,35,45,35,45,40,45,50,-,-,4,50,80
31659,RP,ALVARO VELEZ,WAS,R-,20,R,30,45,H,H,H,N,Normal,40,30,50,30,40,30,50,30,40,30,50,30,50,45,50,50,-,-,5,40,50
29763,SP,CAL VERMEIRE,-,-,24,R,30,31,N,L,N,N,Fragile,45,20,55,45,45,20,50,40,45,20,55,45,50,20,55,45,-,-,3,50,55
35218,RP,P.J. VICARY,TOR,A-,20,L,30,47,L,N,N,N,Normal,40,25,40,30,40,25,40,30,40,25,40,30,45,40,40,50,-,-,3,50,55
38865,SP,DANIEL WAITES,MIL,WL,19,R,30,47,N,N,N,L,Normal,40,30,50,35,40,30,45,35,40,30,50,40,50,40,50,45,-,-,4,55,35
33501,CL,DAVE WALLER,MIN,R-,20,R,30,58,H,H,H,N,Normal,40,30,50,30,35,25,45,30,40,30,50,30,60,45,50,50,-,-,2,25,60
24826,SP,SAMUEL WANTLAND,OAK,R-,20,R,30,62,N,H,N,H,Normal,40,30,50,35,35,30,45,35,40,30,50,35,50,55,50,55,-,-,4,50,75
35126,SP,IAN WEBER,MIN,R+,21,L,30,51,N,N,N,N,Fragile,40,30,45,35,40,30,45,35,40,30,45,35,50,50,45,50,-,-,5,60,75
37069,RP,DYLAN WECHSLER,COL,R+,20,L,30,36,L,N,N,N,Normal,35,30,40,30,40,30,45,35,35,30,40,30,40,35,40,45,-,-,4,65,65
36766,SP,CLUTCH WINFREY,CWS,R+,21,R,30,40,L,N,L,H,Normal,35,35,45,35,35,35,45,35,35,35,45,35,40,50,45,45,-,-,3,70,55
40621,SP,WARNER WONG,SF,A+,21,L,30,53,N,N,H,N,Normal,35,35,45,40,35,35,45,40,35,35,45,40,45,45,45,50,-,-,3,35,60
35103,SP,KEN WOOD,-,-,26,L,30,30,L,L,N,N,Normal,35,35,35,40,35,35,35,40,35,35,35,40,35,35,35,40,-,-,4,40,80
36550,RP,BOBBY WOODFORD,CWS,A-,23,R,30,39,N,N,N,N,Normal,40,30,50,30,40,30,50,30,40,30,45,30,45,45,50,40,-,-,2,35,55
39738,SP,MAMORU YAMAMOTO,-,-,28,R,30,31,N,N,N,N,Normal,40,20,45,45,40,20,45,45,40,20,45,45,45,25,45,45,-,-,6,55,35
33208,SP,MIN-CHAN YIM,-,-,33,R,30,30,H,H,H,N,Fragile,35,35,40,35,35,35,40,30,40,35,40,35,35,35,40,35,-,-,4,55,45
39402,SP,HAJIME YOKOYAMA,Retired,-,27,R,30,31,N,H,H,N,Durable,35,45,45,25,35,45,40,25,35,45,45,25,40,45,45,30,-,-,5,60,70
39948,SP,HO-SEONG YOON,-,-,29,R,30,30,N,L,N,N,Fragile,35,30,45,40,35,30,45,40,35,30,45,40,45,35,45,45,-,-,3,55,50
32451,SP,KASHIWA YOSHIMURA,-,-,25,R,30,35,N,H,H,N,Normal,40,35,40,40,40,35,40,40,40,35,40,40,45,35,40,45,-,-,3,65,45
37758,SP,SOCRATES ZARAGOZA,-,-,26,R,30,30,L,N,N,H,Normal,40,30,40,45,40,30,35,45,40,30,40,45,45,35,40,45,-,-,3,55,60
28481,RP,SANFORD ZENO,KCR,A+,24,R,30,32,N,N,N,H,Durable,40,35,40,20,40,35,40,20,40,35,40,20,45,35,40,35,-,-,5,55,65
18627,RP,SONNY ZI,NYY,A-,23,L,30,45,N,N,N,N,Fragile,35,30,45,30,35,30,45,30,35,30,45,30,45,45,45,50,-,-,2,30,60
26638,RP,KELTON ABEYTA,SD,A+,20,R,29,37,N,N,H,N,Fragile,40,20,40,25,40,20,45,25,40,20,40,25,45,35,40,45,-,-,3,60,40
34020,SP,DIOMAR ACKER,-,-,21,R,29,43,N,N,N,N,Normal,30,40,50,40,30,40,45,40,30,40,50,45,35,50,50,50,-,-,3,55,25
40657,SP,JUSTICE ADAMS,ANA,R-,20,R,29,38,N,N,N,N,Fragile,30,40,50,40,30,40,45,40,30,40,50,45,30,75,50,50,-,-,3,40,55
32906,SP,DARRELL AIBA,BAL,A-,21,L,29,39,N,N,N,N,Normal,40,30,45,30,40,30,45,30,40,30,45,30,45,45,45,45,-,-,5,65,75
26394,SP,TULKAREM AL-JARADAT,-,-,24,L,29,42,N,H,N,N,Normal,40,25,50,20,40,25,55,25,40,25,50,20,50,25,50,45,-,-,6,55,65
31200,SP,IGNACIO ALBERRO,CWS,R+,20,R,29,56,N,H,N,N,Normal,35,30,50,30,35,30,50,30,35,30,50,30,45,50,50,50,-,-,4,50,65
31010,RP,LUKE ALYEA,WAS,R-,20,R,29,33,N,N,N,H,Normal,35,25,40,35,35,20,40,35,35,25,40,35,45,35,40,50,-,-,3,45,55
25928,RP,PRIMO ANGUIANO,-,-,21,R,29,31,N,L,N,H,Normal,35,20,40,30,35,20,40,30,40,20,40,30,50,30,40,40,-,-,2,25,60
35705,RP,ELIJA ARAGUS,PIT,WL,20,R,29,32,N,N,N,N,Normal,35,25,40,35,35,25,35,30,40,30,40,35,45,45,40,45,-,-,2,35,45
35178,RP,CALVIN ATKINSON,CLE,WL,20,R,29,33,N,H,N,L,Normal,35,30,45,20,35,30,40,20,40,30,50,25,50,45,45,40,-,-,2,30,40
36554,RP,ABRAHAMO AYALA,-,-,26,R,29,34,N,N,N,L,Normal,45,35,50,25,45,35,45,20,45,35,50,25,50,45,50,35,-,-,4,35,65
35171,SP,MARTY BACHMAN,MIL,R-,21,R,29,33,N,N,N,N,Normal,35,35,40,35,35,35,35,35,35,35,40,40,40,45,40,45,-,-,4,50,35
27857,SP,CHARLIE BADZINSKI,LAD,A-,23,R,29,33,H,N,N,N,Normal,40,40,45,25,40,40,45,25,40,40,45,30,45,40,45,30,-,-,3,60,35
33486,RP,RICHELSON BAEZ,BAL,R+,20,R,29,30,L,N,N,N,Fragile,40,30,40,25,35,30,35,25,40,30,40,25,45,40,40,35,-,-,5,35,40
36014,SP,WINSTON BAKKER,KCR,R-,21,R,29,47,N,N,N,N,Normal,35,30,50,35,35,30,50,35,35,30,50,35,45,50,50,50,-,-,3,55,35
35759,RP,REINALDO BARAJAS,-,-,29,R,29,29,N,N,N,N,Durable,40,25,45,40,40,25,45,35,40,25,50,40,45,25,45,40,-,-,2,35,40
36028,SP,BENJI BARRETO,-,-,25,R,29,32,N,N,H,H,Normal,40,35,45,30,40,35,45,30,45,35,50,30,45,45,45,30,-,-,3,40,45
33369,RP,NOLAN BAYLES,PHI,R+,20,R,29,34,N,N,N,N,Normal,35,25,40,30,35,25,40,30,40,25,40,30,45,45,40,50,-,-,3,50,25
21085,SP,ARSÉNIO BECERRA,-,-,23,R,29,29,N,H,N,L,Normal,40,35,45,35,40,35,45,35,40,35,45,35,45,35,45,35,-,-,5,35,50
35200,SP,MATEO BENAVIDES,MIL,R-,21,R,29,36,N,H,H,N,Normal,40,35,45,30,40,30,45,30,45,35,45,30,50,35,45,40,-,-,5,50,35
34278,RP,JUDE BLACKMORE,KCR,A-,22,R,29,34,H,N,N,N,Normal,35,30,40,30,30,30,35,30,35,30,40,30,35,40,40,45,-,-,3,55,70
40583,SP,JOSHUA BLANKENSHIP,TEX,A+,22,R,29,39,N,N,N,N,Normal,40,30,50,35,40,30,50,35,40,30,50,35,55,40,50,45,-,-,3,50,30
40737,SP,NORTON BOWAR,BAL,R+,19,R,29,49,N,N,N,N,Normal,35,35,45,35,35,35,45,35,35,35,45,35,45,45,45,45,-,-,4,75,40
27591,RP,LEE BRANHAM,NYM,WL,20,R,29,32,N,N,N,N,Normal,35,25,40,30,35,25,40,30,35,25,40,30,45,45,40,45,-,-,3,50,50
37523,SP,MATTHIEU BRETON,-,-,26,R,29,35,N,N,N,N,Normal,35,40,45,35,35,40,40,35,35,40,45,40,40,45,45,50,-,-,4,50,65
38516,SP,ALVIS BROADWATER,-,-,26,L,29,31,N,L,N,N,Normal,40,30,40,30,40,30,45,35,35,30,40,30,40,30,40,30,-,-,3,50,65
29997,SP,LOGAN BROMBACH,MIN,R+,21,L,29,46,N,N,H,N,Normal,40,35,45,30,40,35,45,30,40,35,45,30,45,45,45,40,-,-,5,60,75
29368,CL,LUCAS BROWN,-,-,18,R,29,59,L,H,L,L,Normal,40,25,50,30,40,25,50,30,40,25,50,30,75,40,50,50,-,-,2,30,55
22360,RP,TRISTAN BRUN,MIN,R-,19,R,29,34,N,H,H,N,Normal,35,25,40,35,35,25,40,35,35,25,40,35,45,45,40,45,-,-,3,35,40
31882,SP,KEITH BUCKINGHAM,TOR,R-,21,R,29,41,L,N,N,L,Normal,35,35,45,30,35,35,45,30,35,35,45,30,45,45,45,45,-,-,4,60,60
26344,SP,EVAN BUECHLER,SEA,A-,24,R,29,30,N,N,N,L,Normal,40,20,40,40,40,20,40,40,40,20,40,40,45,25,40,45,-,-,3,50,55
34309,SP,ARMANDO BUSTAMANTE,BOS,A-,25,R,29,30,N,N,N,N,Normal,40,30,40,40,40,30,40,40,35,30,40,35,45,35,40,45,-,-,3,40,75
37398,SP,AYDEN BUZINSKI,KCM,R+,22,R,29,38,N,N,N,N,Normal,35,35,45,40,35,35,45,40,35,35,45,45,40,45,45,50,-,-,3,40,70
34142,RP,MARTIN CANTRELL,COL,R+,21,R,29,40,N,N,N,N,Normal,40,20,45,30,40,20,45,25,40,20,45,30,45,30,45,45,-,-,4,40,60
27381,RP,OMAR CARDEÑAS,FLA,A-,24,R,29,36,H,N,N,N,Normal,40,35,50,20,40,35,45,20,40,35,50,20,55,40,50,30,-,-,3,30,55
35327,SP,TIM CARDIN,BOS,R+,22,R,29,49,N,H,N,N,Fragile,35,30,45,40,35,30,45,35,40,30,50,40,45,45,45,55,-,-,3,75,65
27945,RP,ADONI CARREON,COL,A-,20,R,29,32,H,N,N,N,Normal,40,25,40,30,40,25,40,30,40,25,40,30,45,45,40,45,-,-,3,40,65
28542,SP,CLARENCE CASTANEDA,CWS,A-,23,R,29,43,N,N,H,N,Normal,40,30,45,35,35,30,45,35,40,30,50,40,45,30,45,40,-,-,3,50,30
36878,RP,CHRIS CHEE,PHI,R+,20,R,29,35,N,N,N,N,Normal,40,25,45,20,35,25,45,20,40,30,45,20,45,50,45,40,-,-,5,55,60
30404,RP,YOON-OK CHO,HOU,R+,20,R,29,39,N,N,N,L,Durable,40,30,45,25,35,30,40,25,40,30,45,25,45,45,45,45,-,-,4,40,25
39950,SP,BILL CHOI,Retired,-,29,R,29,29,N,N,N,N,Durable,45,35,40,30,40,35,40,30,45,35,45,30,45,40,40,30,-,-,4,45,50
33723,SP,SAFIAH CHUA,TB,A+,24,R,29,31,N,N,N,N,Fragile,35,40,40,40,35,40,40,35,40,40,45,40,40,45,40,45,-,-,4,25,35
38000,RP,FLOYD CHUKWUMA,CIN,R-,20,R,29,39,N,N,N,L,Normal,35,25,45,25,35,25,45,25,35,25,45,25,55,45,45,45,-,-,2,25,60
