//id, del, team_id, Team Name, League Name, LastName, FirstName, NickName, UniformNumber, DayOB, MonthOB, YearOB, NationalityID, Nation, CityID, City, facial_type, Height (cm), Weight (kg), Bats, Throws, Position, ML Service, 40 man roster service, pro years, options used, Contact vL, Gap vL, Power vL, Eye vL, Avoid K vL, BABIP vL, Contract Vr, Gap Vr, Power vR, Eye vR, Ks vR, BABIP vR, Contact Pot, Gap Pot, Power Pot, Eye Pot, Ks Pot, BABIP Pot, HBP, GB Batter type, FB Batter type, speed, steal rate, steal, running, sac bunt, bunt hit,Move vL, Control vL, Movement vR, Control vR, Move Pot, Control Pot, HBP, WP, Balk, Stamina, Hold, GB%, Velocity, ArmSlot, Infield Range, Infield Error, Infield Arm, DP, CatcherAbil, Catcher Arm, OF Range, OF Error, OF Arm, PExp, CExp, 1bExp, 2bExp, 3bExp, ssExp, LFExp, CFExp, RFExp, use expected, expected level, expected ab, expected avg, expected 2b, expected 3b, expected hr, expected bb, expected k, expected hbp, contract y1, contract y2, contract y3, contract y4, contract y5, contract y6, contract y7, contract y8, contract y9, contract y10, contract current year (0 = first year), extension y1, extension y2, extension y3, extension y4, extension y5, extension y6, extension y7, extension y8, extension y9, extension y10, greed, loyalty, play_for_winner, work_ethic, intelligence, leader ability, Stuff Overall, Stuff R/L split, Stuff Pot., Fastball (scale: 0-5), Slider, Curveball, Changeup, Cutter, Sinker, Splitter, Forkball, Screwball, Circlechange, Knucklecurve, Knuckleball, Fastball Pot.(scale: 0-5), Slider Pot., Curveball Pot., Changeup Pot., Cutter Pot., Sinker Pot., Splitter Pot., Forkball Pot., Screwball Pot., Circlechange Pot., Knucklecurve Pot., Knuckleball Pot., Hitter 3B/2B ratio, pbabip, lahman_id, bbref_id, bbrefminors_id, twitter_handle, Catcher Framing, Velo Pot,
707,0,8,Dallas Attack,Baseline League,Martinez,Alex,,4,30,7,1998,56,Dominican Republic,70516,San Pedro de Macorís,1,184,200,1,1,8,0,0,0,0,400,393,432,479,371,422,400,393,432,479,371,422,400,393,432,479,371,422,6,0,0,148,169,140,143,100,100,1,1,1,1,1,1,5,3,1,1,1,41,0,2,141,85,90,101,4,9,175,160,175,0,200,200,200,200,200,200,200,200,0,1,550,0.27,25,4,21,77,123,6,12500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,4,4,eol
1013,0,8,Dallas Attack,Baseline League,Montgomery,Justice,,15,20,7,1998,206,The United States,9405,Biggs,1,179,200,1,1,8,0,0,0,0,416,371,335,411,403,426,416,371,335,411,403,426,416,371,335,411,403,426,6,2,0,141,158,122,143,100,100,1,1,1,1,1,1,5,3,1,1,1,48,0,2,62,43,119,29,8,1,170,170,142,0,200,200,200,200,200,200,200,200,0,1,550,0.267,25,4,10,53,108,6,6500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,4,eol
273,0,14,Fort Worth Villains,Baseline League,Parisi,Jeff,,2,21,8,1998,206,The United States,86005,Westminster,4,187,200,1,1,8,0,0,0,0,413,472,143,463,416,410,413,472,143,463,416,410,413,472,143,463,416,410,6,2,0,175,80,200,200,100,100,1,1,1,1,1,1,5,3,1,1,1,56,0,2,62,34,73,22,7,7,165,143,189,0,200,200,200,200,200,200,200,200,0,1,550,0.253,33,6,1,72,100,6,23200000,23200000,23200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,182,94,177,125,58,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,3,eol
282,0,14,Fort Worth Villains,Baseline League,Moreau,Danny,,18,4,6,1998,206,The United States,76382,Stottville,4,186,200,1,1,8,0,0,0,0,432,441,430,421,397,457,432,441,430,421,397,457,432,441,430,421,397,457,6,0,2,126,143,113,125,100,100,1,1,1,1,1,1,5,3,1,1,1,49,0,3,156,102,85,6,10,11,193,176,135,0,200,200,200,200,200,200,200,200,0,1,550,0.292,32,5,21,57,111,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,60,130,98,89,41,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,3,eol
323,0,6,Oklahoma City Lynx,Baseline League,Kuroda,Dave,,8,3,11,1998,206,The United States,37987,Keystone,2,177,200,1,1,8,0,0,0,0,334,416,400,439,414,226,334,416,400,439,414,226,334,416,400,439,414,226,6,0,2,153,160,135,160,100,100,1,1,1,1,1,1,5,3,1,1,1,48,0,4,59,43,90,39,4,4,175,168,175,0,200,200,200,200,200,200,200,200,0,1,550,0.223,22,4,15,63,101,6,3400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,102,6,124,93,118,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,4,3,eol
760,0,6,Oklahoma City Lynx,Baseline League,Weber,Zach,,27,30,5,1998,206,The United States,85540,Wayne,4,194,200,1,1,8,0,0,0,0,408,455,441,441,329,461,408,455,441,441,329,461,408,455,441,441,329,461,6,3,0,155,119,155,173,100,100,1,1,1,1,1,1,5,3,1,1,1,42,0,3,133,84,57,6,7,8,160,170,175,0,200,200,200,200,200,200,200,200,0,1,550,0.278,31,5,23,64,141,6,19000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,4,eol
378,0,7,San Antonio Wild Horses,Baseline League,Toston,Jason,,13,1,2,1998,206,The United States,41955,Los Angeles,4,184,200,1,1,8,0,0,0,0,463,306,442,432,411,493,463,306,442,432,411,493,463,306,442,432,411,493,6,1,2,125,159,119,111,100,100,1,1,1,1,1,1,5,3,1,1,1,40,0,3,122,79,83,6,1,1,176,164,184,0,200,200,200,200,200,200,200,200,0,1,550,0.316,21,3,23,61,103,6,3400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,16,76,13,50,81,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
789,0,7,San Antonio Wild Horses,Baseline League,Mancha,Alex,,16,22,3,1998,210,Venezuela,17321,Caracas,1,189,200,1,1,8,0,0,0,0,425,449,441,444,466,377,425,449,441,444,466,377,425,449,441,444,466,377,6,0,2,103,167,91,78,100,100,1,1,1,1,1,1,5,3,1,1,1,52,0,3,113,66,51,81,10,8,170,131,176,0,200,200,200,200,200,200,200,200,0,1,550,0.285,32,4,23,65,70,6,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
1045,0,12,Colorado Springs War Dogs,Baseline League,Hogan,Cody,,2,7,10,1998,206,The United States,8901,Berthoud,1,186,200,1,1,8,0,0,0,0,439,467,428,397,411,456,439,467,428,397,411,456,439,467,428,397,411,456,6,2,2,142,170,151,124,100,100,1,1,1,1,1,1,5,3,1,1,1,47,0,3,119,73,67,84,4,8,170,143,170,0,200,200,200,200,200,200,200,200,0,1,550,0.296,35,6,20,49,103,6,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,4,3,eol
468,0,9,Denver Swordfish,Baseline League,Roque,Bob,,32,12,5,1998,56,Dominican Republic,71432,Santo Domingo,5,186,200,1,1,8,0,0,0,0,428,440,439,379,439,413,428,440,439,379,439,413,428,440,439,379,439,413,6,2,2,55,33,1,93,100,100,1,1,1,1,1,1,5,3,1,1,1,50,0,3,141,120,123,45,8,2,170,160,160,0,200,200,200,200,200,200,200,200,0,1,550,0.288,35,1,22,45,86,6,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,93,60,111,184,124,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,3,eol
525,0,5,Albuquerque Tempest,Baseline League,Olarte,Gus,,18,19,4,1998,210,Venezuela,47987,Maracaibo,5,183,200,1,1,8,0,0,0,0,415,413,358,414,398,429,415,413,358,414,398,429,415,413,358,414,398,429,6,2,1,188,138,200,198,100,100,1,1,1,1,1,1,5,3,1,1,1,45,0,2,97,56,66,63,8,3,164,189,160,0,200,200,200,200,200,200,200,200,0,1,550,0.268,28,5,12,54,110,6,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,32,146,116,79,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,2,eol
528,0,5,Albuquerque Tempest,Baseline League,Ayala,Alonzo,,23,18,10,1998,210,Venezuela,13872,Ciudad Guayana,1,186,200,1,1,8,0,0,0,0,433,372,389,247,436,424,433,372,389,247,436,424,433,372,389,247,436,424,6,0,0,125,161,133,103,100,100,1,1,1,1,1,1,5,3,1,1,1,43,0,3,129,84,94,6,3,9,175,170,143,0,200,200,200,200,200,200,200,200,0,1,550,0.282,26,4,14,22,88,6,1900000,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,184,97,85,73,103,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3,3,eol
1006,0,5,Albuquerque Tempest,Baseline League,Turner,Jamal,,15,22,9,1998,206,The United States,86513,Wheaton,1,184,200,1,1,8,0,0,0,0,459,443,378,436,452,449,459,443,378,436,452,449,459,443,378,436,452,449,6,0,0,156,161,146,160,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,3,131,79,61,87,10,3,139,176,193,0,200,200,200,200,200,200,200,200,0,1,550,0.299,34,6,13,62,78,6,11500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,3,eol
575,0,3,Tucson Hurons,Baseline League,Sanchez,Danny,,7,28,3,1998,44,Colombia,16641,Cali,1,190,200,1,1,8,0,0,0,0,400,386,432,430,402,403,400,386,432,430,402,403,400,386,432,430,402,403,6,1,0,121,163,103,110,100,100,1,1,1,1,1,1,5,3,1,1,1,47,0,2,95,55,47,6,4,4,172,184,160,0,200,200,200,200,200,200,200,200,0,1,550,0.269,25,3,21,60,108,6,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,119,30,54,187,73,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,4,2,eol
845,0,3,Tucson Hurons,Baseline League,Baumgartner,Bob,,28,21,12,1998,206,The United States,58739,Phoenix,4,191,200,1,1,8,0,0,0,0,419,426,404,335,422,414,419,426,404,335,422,414,419,426,404,335,422,414,6,0,1,91,159,90,59,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,2,106,58,76,70,1,2,180,192,175,0,200,200,200,200,200,200,200,200,0,1,550,0.274,31,3,15,36,96,6,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
953,0,3,Tucson Hurons,Baseline League,Stewart,Adam,,11,21,11,1998,206,The United States,12985,Brooklyn,4,192,200,1,1,8,0,0,0,0,408,438,436,422,378,431,408,438,436,422,378,431,408,438,436,422,378,431,6,2,0,159,127,161,174,100,100,1,1,1,1,1,1,5,3,1,1,1,39,0,3,92,79,108,52,9,2,170,160,131,0,200,200,200,200,200,200,200,200,0,1,550,0.277,29,5,22,57,119,6,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,4,eol
623,0,1,Las Vegas Orioles,Baseline League,Passer,Jonathan,,7,21,6,1998,206,The United States,25085,Fountainbleau,4,189,200,1,1,8,0,0,0,0,414,280,441,438,439,387,414,280,441,438,439,387,414,280,441,438,439,387,6,2,0,142,128,164,138,100,100,1,1,1,1,1,1,5,3,1,1,1,46,0,3,133,83,50,94,1,7,160,160,170,0,200,200,200,200,200,200,200,200,0,1,550,0.279,16,2,23,63,86,6,25000000,25000000,25000000,25000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,72,51,110,9,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
997,0,1,Las Vegas Orioles,Baseline League,Maldonado,Danny,,19,26,9,1998,151,Puerto Rico,70279,San Juan,5,188,200,1,1,8,0,0,0,0,423,441,354,411,441,404,423,441,354,411,441,404,423,441,354,411,441,404,6,0,0,158,161,147,162,100,100,1,1,1,1,1,1,5,3,1,1,1,43,0,3,70,42,88,41,2,11,170,172,170,0,200,200,200,200,200,200,200,200,0,1,550,0.27,31,5,11,53,85,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,2,eol
676,0,15,Los Angeles Daredevils,Baseline League,Lopez,Tony,,1,10,4,1998,124,Mexico,49935,Mexico City,1,177,200,1,1,8,0,0,0,0,429,172,439,473,432,421,429,172,439,473,432,421,429,172,439,473,432,421,6,1,2,149,170,143,143,100,100,1,1,1,1,1,1,5,3,1,1,1,37,0,2,51,15,53,29,8,11,135,180,176,0,200,200,200,200,200,200,200,200,0,1,550,0.289,9,1,22,75,90,6,9000000,9000000,9000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,73,74,106,117,84,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,3,eol
709,0,11,San Francisco Ramblers,Baseline League,Hay,Chad,,25,24,7,1998,206,The United States,31888,Hillsboro,4,183,200,1,1,8,0,0,0,0,397,388,438,425,358,425,397,388,438,425,358,425,397,388,438,425,358,425,6,2,0,143,155,156,131,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,124,76,151,89,9,11,176,127,180,0,200,200,200,200,200,200,200,200,0,1,550,0.269,24,4,22,58,128,6,12827000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,3,eol
903,0,11,San Francisco Ramblers,Baseline League,Valentin,Arturo,,11,24,1,1998,206,The United States,76303,Stockton,5,185,200,1,1,8,0,0,0,0,412,400,459,437,438,383,412,400,459,437,438,383,412,400,459,437,438,383,6,0,1,169,154,166,178,100,100,1,1,1,1,1,1,5,3,1,1,1,54,0,3,103,57,92,73,10,1,142,175,175,0,200,200,200,200,200,200,200,200,0,1,550,0.283,25,5,26,62,87,6,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
785,0,10,Portland Apple Sox,Baseline League,Van Steenkiste,Ray,,3,2,4,1998,206,The United States,75882,Stamford,4,182,200,1,1,8,0,0,0,0,466,422,402,442,461,453,466,422,402,442,461,453,466,422,402,442,461,453,6,0,0,195,160,200,200,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,70,59,91,44,6,9,175,176,168,0,200,200,200,200,200,200,200,200,0,1,550,0.306,32,7,15,64,73,6,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,6,3,eol
1004,0,10,Portland Apple Sox,Baseline League,Garcia,Alex,,7,11,4,1998,210,Venezuela,7200,Barinas,5,192,200,1,1,8,0,0,0,0,425,421,432,446,429,417,425,421,432,446,429,417,425,421,432,446,429,417,6,1,2,175,150,190,174,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,133,85,84,94,10,11,170,165,176,0,200,200,200,200,200,200,200,200,0,1,550,0.285,28,5,21,66,92,6,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,2,eol
1044,0,10,Portland Apple Sox,Baseline League,Emmanuel,Leon,,10,21,7,1998,206,The United States,56166,North Miami Beach,1,184,200,1,1,8,0,0,0,0,409,423,447,441,389,426,409,423,447,441,389,426,409,423,447,441,389,426,6,0,0,130,155,160,104,100,100,1,1,1,1,1,1,5,3,1,1,1,58,0,3,130,89,48,6,1,8,175,160,160,0,200,200,200,200,200,200,200,200,0,1,550,0.28,28,4,24,64,114,6,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,1,3,eol
902,0,19,Boston Slammers,Baseline League,McClary,Josh,,8,23,5,1998,206,The United States,41955,Los Angeles,1,192,200,1,1,8,0,0,0,0,412,404,458,394,391,428,412,404,458,394,391,428,412,404,458,394,391,428,6,3,2,115,147,119,98,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,4,129,95,34,96,8,7,160,193,151,0,200,200,200,200,200,200,200,200,0,1,550,0.284,27,4,26,48,114,6,14500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8,3,eol
738,0,29,Brooklyn Jaguars,Baseline League,Parks,Jeff,,18,7,12,1998,206,The United States,24490,East Cleveland,1,191,200,1,1,8,0,0,0,0,441,442,413,420,435,437,441,442,413,420,435,437,441,442,413,420,435,437,6,2,2,116,168,85,106,100,100,1,1,1,1,1,1,5,3,1,1,1,51,0,2,50,21,97,26,2,9,176,170,193,0,200,200,200,200,200,200,200,200,0,1,550,0.292,33,5,17,57,89,6,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,3,eol
877,0,29,Brooklyn Jaguars,Baseline League,Hernandez,Luis,,7,20,1,1998,47,Costa Rica,19710,Dulce Nombre de Jesús,1,185,200,1,1,8,0,0,0,0,375,412,377,449,353,402,375,412,377,449,353,402,375,412,377,449,353,402,6,1,0,109,138,113,93,100,100,1,1,1,1,1,1,5,3,1,1,1,53,0,3,78,41,55,58,6,3,127,160,175,0,200,200,200,200,200,200,200,200,0,1,550,0.246,26,3,13,67,131,6,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,91,126,81,125,110,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,6,4,eol
926,0,27,Jersey City Timberjacks,Baseline League,Guzman,Dan,,15,12,12,1998,124,Mexico,61936,Pachuca,4,189,200,1,1,8,0,0,0,0,400,451,459,440,387,412,400,451,459,440,387,412,400,451,459,440,387,412,6,0,0,115,177,115,85,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,4,131,77,15,92,11,11,193,175,139,0,200,200,200,200,200,200,200,200,0,1,550,0.276,30,4,26,64,115,6,12300000,14800000,16400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,169,71,160,158,137,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11,3,eol
788,0,32,Charlotte Copperheads,Baseline League,Francis,Brian,,20,26,9,1998,206,The United States,93990,Hillsdale,4,181,200,1,1,8,0,0,0,0,293,379,386,324,339,230,293,379,386,324,339,230,293,379,386,324,339,230,6,2,0,105,150,86,93,100,100,1,1,1,1,1,1,5,3,1,1,1,55,0,3,65,63,78,52,10,4,170,156,170,0,200,200,200,200,200,200,200,200,0,1,550,0.206,19,2,14,34,137,6,10500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,3,eol
983,0,32,Charlotte Copperheads,Baseline League,Allen,Adrian,,5,10,12,1998,206,The United States,45448,Lima,4,186,200,1,1,8,0,0,0,0,386,453,408,425,447,309,386,453,408,425,447,309,386,453,408,425,447,309,6,0,0,162,165,180,153,100,100,1,1,1,1,1,1,5,3,1,1,1,37,0,2,128,81,31,6,2,6,172,175,192,0,200,200,200,200,200,200,200,200,0,1,550,0.254,29,5,16,58,81,6,10600000,10600000,10600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,93,102,40,5,71,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,2,3,eol
1003,0,17,Detroit Arsenal,Baseline League,Rodriguez,Victor,,34,9,7,1998,124,Mexico,46081,Mérida,5,194,200,1,1,8,0,0,0,0,358,438,418,444,395,326,358,438,418,444,395,326,358,438,418,444,395,326,6,0,0,89,143,79,68,100,100,1,1,1,1,1,1,5,3,1,1,1,36,0,3,108,63,55,75,9,4,160,193,160,0,200,200,200,200,200,200,200,200,0,1,550,0.246,28,3,18,65,112,6,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,9,2,eol
1042,0,17,Detroit Arsenal,Baseline League,Chavez,Jose,,15,19,7,1998,210,Venezuela,58483,Petare,5,178,200,1,1,8,0,0,0,0,398,447,408,282,380,414,398,447,408,282,380,414,398,447,408,282,380,414,6,2,0,100,161,116,63,100,100,1,1,1,1,1,1,5,3,1,1,1,38,0,2,57,33,97,26,10,6,193,127,175,0,200,200,200,200,200,200,200,200,0,1,550,0.263,31,4,16,27,118,6,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,10,3,eol
956,0,20,Indianapolis Quakers,Baseline League,XÃº,Hui,,20,19,10,1998,43,Taiwan,78536,Taoyuan,2,184,200,1,1,8,0,0,0,0,432,411,397,386,434,423,432,411,397,386,434,423,432,411,397,386,434,423,6,2,0,127,177,96,119,100,100,1,1,1,1,1,1,5,3,1,1,1,60,0,3,112,64,79,77,6,2,143,170,170,0,200,200,200,200,200,200,200,200,0,1,550,0.281,29,4,14,47,89,6,16000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,6,4,eol
1079,0,20,Indianapolis Quakers,Baseline League,Harmon,Jay,,13,12,9,1998,206,The United States,41955,Los Angeles,4,181,200,1,1,8,0,0,0,0,358,358,439,444,438,247,358,358,439,444,438,247,358,358,439,444,438,247,6,2,0,176,115,185,200,100,100,1,1,1,1,1,1,5,3,1,1,1,58,0,3,98,65,78,6,7,10,156,175,164,0,200,200,200,200,200,200,200,200,0,1,550,0.245,19,3,22,65,87,6,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,136,36,135,118,154,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,2,eol
1083,0,20,Indianapolis Quakers,Baseline League,Bridges,Frank,,2,14,8,1998,206,The United States,45841,Littleton,4,186,200,1,1,8,0,0,0,0,403,400,377,442,400,408,403,400,377,442,400,408,403,400,377,442,400,408,6,0,0,134,130,120,144,100,100,1,1,1,1,1,1,5,3,1,1,1,41,0,3,124,80,52,6,7,11,159,170,143,0,200,200,200,200,200,200,200,200,0,1,550,0.261,26,4,13,64,110,6,1480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,84,113,182,108,75,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,7,2,eol
954,0,21,Chicago Broncos,Baseline League,Barott,Dave,,4,20,12,1998,206,The United States,41955,Los Angeles,4,183,200,1,1,8,0,0,0,0,317,397,413,459,262,361,317,397,413,459,262,361,317,397,413,459,262,361,6,1,0,188,156,190,199,100,100,1,1,1,1,1,1,5,3,1,1,1,56,0,3,118,77,47,92,3,6,184,180,170,0,200,200,200,200,200,200,200,200,0,1,550,0.224,20,4,17,70,166,6,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,3,3,eol
1119,0,21,Chicago Broncos,Baseline League,Mondragon,Miguel,,9,16,10,1998,56,Dominican Republic,83404,Villa Jaragua,5,188,200,1,1,8,0,0,0,0,440,472,455,455,453,420,440,472,455,455,453,420,440,472,455,455,453,420,6,0,0,81,75,102,75,100,100,1,1,1,1,1,1,5,3,1,1,1,40,0,1,135,154,122,150,9,8,189,160,160,0,200,200,200,200,200,200,200,200,0,1,550,0.3,37,3,26,69,78,6,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,74,43,197,73,90,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9,3,eol
